"post_title","post_name","ID","sku","product_url","images","tax:product_type","tax:product_cat","tax:product_tag","tax:product_shipping_class"
"Шампунь для нормальных и сухих волос с Оливковым маслом , маслом Жожоба и Минералами Мертвого Моря","%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%be%d1%80%d0%bc%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d1%85-%d0%b8-%d1%81%d1%83%d1%85%d0%b8%d1%85-%d0%b2%d0%be%d0%bb%d0%be%d1%81-%d1%81","2000","16260","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/shampoo-normal-dry-hair-olive-oil-jojoba-dead-sea-minerals.jpg","simple","Расширенный список > ""Оливковое Масло Продукты Кожи ""|Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Крема|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Уход за волосами|Расширенный список > Уход за волосами|Расширенный список > Уход за кожей рук и ног","",""
"Шампунь с Марроканским маслом Аргана","%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d1%81-%d0%bc%d0%b0%d1%80%d1%80%d0%be%d0%ba%d0%b0%d0%bd%d1%81%d0%ba%d0%b8%d0%bc-%d0%bc%d0%b0%d1%81%d0%bb%d0%be%d0%bc-%d0%b0%d1%80%d0%b3%d0%b0%d0%bd%d0%b0","2001","15721","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/moroccan-argan-oil-hair-shampoo.jpg","simple","Расширенный список > Марокканское аргановое масло|Расширенный список > Мыла Dead Sea|Расширенный список > Парфюмерия|Парфюмерия и дезодоранты|Расширенный список|Уход за волосами|Расширенный список > Уход за волосами|Расширенный список > Шампуни Dead Sea","",""
"Антивозрастной крем с маслом тыквы","%d0%b0%d0%bd%d1%82%d0%b8%d0%b2%d0%be%d0%b7%d1%80%d0%b0%d1%81%d1%82%d0%bd%d0%be%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-%d1%81-%d0%bc%d0%b0%d1%81%d0%bb%d0%be%d0%bc-%d1%82%d1%8b%d0%ba%d0%b2%d1%8b","2040","15916","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/anti-aging-day-cream-enriched-dead-sea-minerals-pumpkin-oil-spf-45.jpg","simple","Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за лицом","",""
"Tearless Shampoo and Soapless Baby Wash","tearless-shampoo-and-soapless-baby-wash","2041","16693","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/tearless-shampoo-soapless-baby-wash.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Для душа|Лечебная косметика|Расширенный список > Лечебная серия Dead Sea|Расширенный список > Мыла Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Уход за волосами|Расширенный список > Шампуни Dead Sea","",""
"Защитный крем для лица и средство от облысения","%d0%b7%d0%b0%d1%89%d0%b8%d1%82%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-%d0%b4%d0%bb%d1%8f-%d0%bb%d0%b8%d1%86%d0%b0-%d0%b8-%d1%81%d1%80%d0%b5%d0%b4%d1%81%d1%82%d0%b2%d0%be-%d0%be%d1%82-%d0%be%d0%b1","2042","15908","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/protective-day-cream-face-baldness-men-enriched-dead-sea-minerals.gif","simple","Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Мужская косметическая линия Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за лицом","",""
"Интенсивная сыворотка для лица с Маслом Арганы","%d0%b8%d0%bd%d1%82%d0%b5%d0%bd%d1%81%d0%b8%d0%b2%d0%bd%d0%b0%d1%8f-%d1%81%d1%8b%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%ba%d0%b0-%d0%b4%d0%bb%d1%8f-%d0%bb%d0%b8%d1%86%d0%b0-%d1%81-%d0%bc%d0%b0%d1%81%d0%bb","2043","16542","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/mogador-intensive-facial-serum-argan-oil.jpg","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Для душа|Расширенный список > Марокканское аргановое масло|Расширенный список > Маски Dead Sea|Парфюмерия и дезодоранты|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Серия Chic Cosmetics|Сыворотки и маски|Расширенный список > Сыворотки и маски|Уход за волосами|Расширенный список > Уход за волосами|Расширенный список > Уход за лицом","",""
"Маска для лица с маслом Ши","%d0%bc%d0%b0%d1%81%d0%ba%d0%b0-%d0%b4%d0%bb%d1%8f-%d0%bb%d0%b8%d1%86%d0%b0-%d1%81-%d0%bc%d0%b0%d1%81%d0%bb%d0%be%d0%bc-%d1%88%d0%b8","2044","16264","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/calming-hydrating-mask-shea-butter-aloe-vera-dead-sea-minerals.jpg","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Маски Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Сыворотки и маски|Расширенный список > Сыворотки и маски|Уход за телом","",""
"Питательный крем с Гранатом","%d0%bf%d0%b8%d1%82%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-%d1%81-%d0%b3%d1%80%d0%b0%d0%bd%d0%b0%d1%82%d0%be%d0%bc","2045","16110","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/pomegranate-firming-cream-dead-sea-products.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"Natural Dead Sea Water, Dead Sea Salt","natural-dead-sea-water-dead-sea-salt-2","2046","publish","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Organic Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Крема от псориаза Dea Sea|Лечебная косметика|Расширенный список > Лечебная серия Dead Sea|Расширенный список > Мужская косметическая линия Dead Sea|Наборы|Расширенный список > Наборы|Расширенный список|Расширенный список > Скидочные наборы|Расширенный список > Соли Dead Sea|Расширенный список > Солнцезащитные крема Dead Sea|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Спа и уход за телом|Расширенный список > Уход за лицом|Уход за телом|Расширенный список > Уход за телом","",""
"Dead Sea Face Toner with Aloe Vera Chamomile and Vitamin A","dead-sea-face-toner-with-aloe-vera-chamomile-and-vitamin-a","2047","16001","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-face-toner-aloe-vera-chamomile-vitamin.gif","simple","Расширенный список > AHAVA - серия|Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Для жирной кожи|Лечебная косметика|Расширенный список|Расширенный список > Уход за лицом","",""
"AHAVA Deadsea Water, Set of 3 Mineral Body Lotions","ahava-deadsea-water-set-of-3-mineral-body-lotions","2059","16683","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/ahava-deadsea-water-set-3-mineral-body-lotions.jpg","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Наборы|Расширенный список > Наборы|Расширенный список|Расширенный список > Скидочные наборы|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"Alternative Plus шелковистый крем для тела с минералами Мертвого моря (new)","alternative-plus-%d1%88%d0%b5%d0%bb%d0%ba%d0%be%d0%b2%d0%b8%d1%81%d1%82%d1%8b%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-%d0%b4%d0%bb%d1%8f-%d1%82%d0%b5%d0%bb%d0%b0-%d1%81-%d0%bc%d0%b8%d0%bd%d0%b5%d1%80%d0%b0","2060","15807","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/alternative-plus-silky-body-cream-dead-sea-minerals.jpg","simple","Расширенный список > Брэнд Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"Natural Sea Beauty - Set of 3 Mineral Body Moisturizer","natural-sea-beauty-set-of-3-mineral-body-moisturizer","2061","11435","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/natural-sea-beauty-set-3-mineral-body-moisturizer_0.jpg","simple","Расширенный список > Natural Sea Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Наборы|Расширенный список > Наборы|Расширенный список|Расширенный список > Скидочные наборы|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"24/7 Moisturizing Shine Control Cream","247-moisturizing-shine-control-cream","2062","16902","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/247-moisturizing-shine-control-cream.jpg","simple","Расширенный список > Брэнд Dead Sea|Крема|Расширенный список|Расширенный список > Серия Chic Cosmetics|Расширенный список > Уход за лицом","",""
"24/7 Nourishing Concentrated Eye Cream","247-nourishing-concentrated-eye-cream","2063","16904","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/247-nourishing-concentrated-eye-cream.jpg","simple","Расширенный список > Брэнд Dead Sea|Крема|Расширенный список|Расширенный список > Серия Chic Cosmetics|Расширенный список > Уход за кожей вокруг глаз","",""
"Active Anti-Aging Renewal Cream by Natural Sea Beauty","active-anti-aging-renewal-cream-by-natural-sea-beauty","2064","17012","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/active-anti-aging-renewal-cream-natural-sea-beauty.jpg","simple","Расширенный список > Natural Sea Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за лицом|Уход за телом","",""
"Active Facial Toner Enriched With Dead Sea Minerals","active-facial-toner-enriched-with-dead-sea-minerals","2065","15917","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/active-facial-toner-enriched-dead-sea-minerals.jpg","simple","Расширенный список > Брэнд Dead Sea|Для жирной кожи|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за лицом","",""
"Active Milk Cleanser Enriched With Dead Sea Minerals","active-milk-cleanser-enriched-with-dead-sea-minerals","2066","15918","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/active-milk-cleanser-enriched-dead-sea-minerals.jpg","simple","Расширенный список > Брэнд Dead Sea|Для жирной кожи|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за лицом","",""
"AHAVA Age Control Even Tone Sleeping Cream","ahava-age-control-even-tone-sleeping-cream","2067","15262","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/ahava-age-control-even-tone-sleeping-cream.jpg","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за лицом|Уход за телом","",""
"AHAVA Age Control Day Moisterizer, Time To Smooth, SPF15","ahava-age-control-day-moisterizer-time-to-smooth-spf15","2068","15261","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/ahava-age-control-day-moisterizer-time-smooth-spf15.jpg","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за лицом|Уход за телом","",""
